,title,word count,l1,l2,l3,l4,l5,l6,l7,l8
https://colorcodedlyrics.com/t-ara-skyground-starground-feat-manseong,하늘땅 별땅,483,0.167701863,0.215320911,0.306418219,0.354037267,0.399585921,0.459627329,0.474120083,0.482401656
https://colorcodedlyrics.com/t-ara-so-crazy,완전 미쳤네,289,0.138408304,0.235294118,0.283737024,0.30449827,0.335640138,0.411764706,0.411764706,0.415224913
https://colorcodedlyrics.com/t-ara-speed-the-seeya-seunghee-dont-forget-me,나를 잊지 말아요,416,0.127403846,0.216346154,0.288461538,0.319711538,0.362980769,0.408653846,0.420673077,0.451923077
https://colorcodedlyrics.com/t-ara-sugar-free-edm-eng,"Sugar Free (DJ Beatrappa,Ferry,TERA) ENG.",153,0.137254902,0.209150327,0.248366013,0.326797386,0.346405229,0.503267974,0.503267974,0.588235294
https://colorcodedlyrics.com/t-ara-sugar-free-original-edit-kor,Sugar Free (Original Edit) KOR.,533,0.185741088,0.242026266,0.292682927,0.330206379,0.373358349,0.425891182,0.425891182,0.455909944
https://colorcodedlyrics.com/t-ara-sugar-free,Sugar Free,542,0.191881919,0.243542435,0.293357934,0.330258303,0.370848708,0.422509225,0.422509225,0.45202952
https://colorcodedlyrics.com/t-ara-supernova-time-to-love,Time to Love,510,0.143137255,0.243137255,0.288235294,0.337254902,0.362745098,0.398039216,0.403921569,0.415686275
https://colorcodedlyrics.com/t-ara-tiala-good-person-joheun-salam-ver-1,좋은 사람,241,0.149377593,0.248962656,0.319502075,0.377593361,0.414937759,0.456431535,0.460580913,0.46473029
https://colorcodedlyrics.com/t-ara-tiala-good-person-joheunsalam-ver-2,좋은사람,240,0.15,0.245833333,0.316666667,0.375,0.4125,0.45,0.454166667,0.458333333
https://colorcodedlyrics.com/t-ara-tiamo,TIAMO,356,0.08988764,0.185393258,0.221910112,0.334269663,0.359550562,0.401685393,0.429775281,0.43258427
https://colorcodedlyrics.com/t-ara-too-good-to-give-away,남주긴 아까워,326,0.067484663,0.116564417,0.168711656,0.236196319,0.242331288,0.26993865,0.279141104,0.297546012
https://colorcodedlyrics.com/t-ara-wanna-play,놀아볼래?,159,0.100628931,0.213836478,0.245283019,0.314465409,0.352201258,0.402515723,0.408805031,0.440251572
https://colorcodedlyrics.com/t-ara-we-are-the-one,We are the One,392,0.030612245,0.073979592,0.079081633,0.099489796,0.099489796,0.119897959,0.130102041,0.135204082
https://colorcodedlyrics.com/t-ara-what-s-my-name,내 이름은),355,0.191549296,0.270422535,0.301408451,0.326760563,0.349295775,0.4,0.416901408,0.416901408
https://colorcodedlyrics.com/t-ara-what-should-i-do-japanese-ver,私、どうしよう,85,0,0,0.141176471,0.141176471,0.141176471,0.141176471,0.141176471,0.141176471
https://colorcodedlyrics.com/t-ara-what-should-i-do-part-2-japanese-ver,私、どうしよう Part 2,49,0,0,0.081632653,0.081632653,0.081632653,0.081632653,0.081632653,0.081632653
https://colorcodedlyrics.com/t-ara-what-should-i-do,나어떡해,332,0.102409639,0.192771084,0.274096386,0.304216867,0.325301205,0.427710843,0.442771084,0.496987952
https://colorcodedlyrics.com/t-ara-why-are-you-like-this,왜 이러니,275,0.109090909,0.112727273,0.185454545,0.232727273,0.24,0.349090909,0.352727273,0.352727273
https://colorcodedlyrics.com/t-ara-why-we-separated,우리 헤어진 이유,279,0.114695341,0.161290323,0.207885305,0.261648746,0.272401434,0.304659498,0.322580645,0.329749104
https://colorcodedlyrics.com/t-ara-yayaya,Yayaya,142,0.077464789,0.11971831,0.161971831,0.176056338,0.246478873,0.253521127,0.26056338,0.267605634
https://colorcodedlyrics.com/t-ara-you-you-you,너너너,531,0.131826742,0.16007533,0.22787194,0.27306968,0.293785311,0.380414313,0.384180791,0.391713748
https://colorcodedlyrics.com/t-ara_lyrics_index,T-ARA Lyrics Index,18,0,0.111111111,0.111111111,0.111111111,0.111111111,0.166666667,0.166666667,0.166666667
https://colorcodedlyrics.com/t-ara_s_jiyeon_jiyeon_jb_-_together_cc_lyrics,Together,284,0.133802817,0.207746479,0.309859155,0.373239437,0.419014085,0.436619718,0.436619718,0.440140845
https://colorcodedlyrics.com/t-max-s-yunhwa-ft-4minute-s-hyuna-timaegseu-s-yunhwa-ft-pominis-s-hyeona-last-winter-jagnyeon-gyeoul,작년 겨울,516,0.139534884,0.209302326,0.273255814,0.302325581,0.346899225,0.424418605,0.439922481,0.451550388
https://colorcodedlyrics.com/t-max-timaegseu-fight-the-bad-feeling-ballad-ver-nabbeun-maeumeul-meoggehae-ballad-ver,나쁜 마음을 먹게해 (Ballad Ver.),305,0.137704918,0.193442623,0.275409836,0.308196721,0.340983607,0.354098361,0.357377049,0.357377049
https://colorcodedlyrics.com/t-max-timaegseu-fight-the-bad-feeling-dance-ver-nabbeun-maeumeul-meoggehae-dance-ver,나쁜 마음을 먹게해 (Ballad Ver.),468,0.151709402,0.215811966,0.297008547,0.335470085,0.363247863,0.376068376,0.378205128,0.378205128
https://colorcodedlyrics.com/t-max-timaegseu-lion-heart,Lion Heart,279,0.107526882,0.150537634,0.240143369,0.336917563,0.383512545,0.415770609,0.422939068,0.433691756
https://colorcodedlyrics.com/t-max-timaegseu-open-up-my-heart,Open Up My Heart,292,0.167808219,0.226027397,0.273972603,0.345890411,0.363013699,0.390410959,0.397260274,0.404109589
https://colorcodedlyrics.com/t-max-timaegseu-she-was-crying-geunyeoga-uleo,그녀가 울어,392,0.142857143,0.227040816,0.285714286,0.31377551,0.323979592,0.37244898,0.37244898,0.382653061
https://colorcodedlyrics.com/t-max_timaegseu_-_blooming,Blooming,332,0.147590361,0.213855422,0.259036145,0.322289157,0.331325301,0.355421687,0.388554217,0.394578313
https://colorcodedlyrics.com/t-max_timaegseu_-_don_t_be_rude_ggabuljima,까불지마,394,0.101522843,0.154822335,0.185279188,0.200507614,0.256345178,0.271573604,0.271573604,0.276649746
https://colorcodedlyrics.com/t-o-p-doom-dada,Doom Dada,370,0.12972973,0.22972973,0.283783784,0.335135135,0.362162162,0.383783784,0.405405405,0.443243243
https://colorcodedlyrics.com/t-yoon-mi-rae-this-love-salangi-majeulgeoya,사랑이 맞을거야,209,0.133971292,0.181818182,0.229665072,0.258373206,0.263157895,0.325358852,0.344497608,0.344497608
https://colorcodedlyrics.com/t-yoon-mirae-tyunmilae-touch-love,Touch Love,186,0.091397849,0.166666667,0.204301075,0.268817204,0.268817204,0.279569892,0.284946237,0.290322581
https://colorcodedlyrics.com/tablo-ft-naul-tabeullo-ft-naeol-airbag,Airbag,471,0.133757962,0.263269639,0.316348195,0.363057325,0.397027601,0.464968153,0.473460722,0.479830149
https://colorcodedlyrics.com/tablo-ft-taeyang-of-big-bang-tabeullo-ft-taeyang-tomorrow,Tomrrow,406,0.113300493,0.192118227,0.243842365,0.300492611,0.354679803,0.428571429,0.4408867,0.45320197
https://colorcodedlyrics.com/taecyeon-from-2pm-it-s-time-feat-yubin-wonder-girls-and-san-e,It&#8217;s Time,366,0.153005464,0.196721311,0.237704918,0.281420765,0.303278689,0.371584699,0.379781421,0.396174863
https://colorcodedlyrics.com/taeil-doyoung-nct-u-radio-romance,Radio Romance,236,0.139830508,0.245762712,0.31779661,0.436440678,0.457627119,0.474576271,0.478813559,0.483050847
https://colorcodedlyrics.com/taeil-taeyong-doyoung-nct-stay-life,Stay In My Life,297,0.101010101,0.218855219,0.262626263,0.323232323,0.35016835,0.363636364,0.414141414,0.424242424
https://colorcodedlyrics.com/taemin-goodbye-sayonara-hitori-korean-ver,さよならひとり,240,0.1375,0.216666667,0.291666667,0.358333333,0.404166667,0.420833333,0.429166667,0.441666667
https://colorcodedlyrics.com/taemin-taemin-ace,Ace,358,0.17877095,0.226256983,0.290502793,0.332402235,0.335195531,0.374301676,0.391061453,0.391061453
https://colorcodedlyrics.com/taemin-taemin-already-beolsseo,벌써,265,0.128301887,0.166037736,0.290566038,0.309433962,0.324528302,0.369811321,0.373584906,0.388679245
https://colorcodedlyrics.com/taemin-taemin-back,Back to You,213,0.154929577,0.262910798,0.319248826,0.342723005,0.38028169,0.44600939,0.450704225,0.455399061
https://colorcodedlyrics.com/taemin-taemin-crazy-4-u,Crazy 4 U,219,0.141552511,0.196347032,0.223744292,0.278538813,0.319634703,0.369863014,0.374429224,0.378995434
https://colorcodedlyrics.com/taemin-taemin-danger-goedo,괴도,353,0.11898017,0.254957507,0.339943343,0.371104816,0.382436261,0.393767705,0.399433428,0.399433428
https://colorcodedlyrics.com/taemin-taemin-day-night-najgwa-bam,낮과 밤,261,0.16091954,0.203065134,0.252873563,0.325670498,0.337164751,0.429118774,0.440613027,0.448275862
https://colorcodedlyrics.com/taemin-taemin-drip-drop,Drip Drop,224,0.147321429,0.227678571,0.272321429,0.352678571,0.375,0.40625,0.415178571,0.433035714
https://colorcodedlyrics.com/taemin-taemin-experience,Experience,249,0.180722892,0.220883534,0.269076305,0.353413655,0.381526104,0.413654618,0.429718876,0.429718876
https://colorcodedlyrics.com/taemin-taemin-flame-love-korean-ver,Flame of Love,293,0.119453925,0.187713311,0.23890785,0.290102389,0.33105802,0.351535836,0.358361775,0.372013652
https://colorcodedlyrics.com/taemin-taemin-guess-who,Guess Who,259,0.185328185,0.239382239,0.27027027,0.312741313,0.324324324,0.343629344,0.355212355,0.359073359
https://colorcodedlyrics.com/taemin-taemin-heart-stop-feat-seulgi-red-velvet,Heart Stop,257,0.13229572,0.159533074,0.237354086,0.311284047,0.350194553,0.377431907,0.385214008,0.392996109
https://colorcodedlyrics.com/taemin-taemin-hypnosis-choemyeon,최면,248,0.10483871,0.181451613,0.245967742,0.294354839,0.314516129,0.362903226,0.379032258,0.379032258
https://colorcodedlyrics.com/taemin-taemin-love,Love,299,0.150501672,0.193979933,0.230769231,0.301003344,0.331103679,0.364548495,0.381270903,0.381270903
https://colorcodedlyrics.com/taemin-taemin-m-crying-korean-ver,I&#8217;m Crying,488,0.161885246,0.202868852,0.256147541,0.319672131,0.342213115,0.375,0.399590164,0.413934426
https://colorcodedlyrics.com/taemin-taemin-move,MOVE,260,0.223076923,0.257692308,0.288461538,0.311538462,0.315384615,0.330769231,0.330769231,0.338461538
https://colorcodedlyrics.com/taemin-taemin-mystery-lover,Mystery Lover,289,0.183391003,0.249134948,0.287197232,0.349480969,0.380622837,0.411764706,0.429065744,0.435986159
https://colorcodedlyrics.com/taemin-taemin-of-shinee-u-neolan-malya,U (너란 말야),291,0.116838488,0.18556701,0.268041237,0.312714777,0.326460481,0.329896907,0.329896907,0.333333333
https://colorcodedlyrics.com/taemin-taemin-one-by-one,One By One,274,0.113138686,0.160583942,0.244525547,0.317518248,0.328467153,0.364963504,0.375912409,0.379562044
https://colorcodedlyrics.com/taemin-taemin-play-me-sonata,소나타,172,0.209302326,0.26744186,0.325581395,0.395348837,0.436046512,0.465116279,0.48255814,0.488372093
https://colorcodedlyrics.com/taemin-taemin-press-your-number,Press Your Number,342,0.149122807,0.210526316,0.266081871,0.31871345,0.34502924,0.418128655,0.432748538,0.435672515
https://colorcodedlyrics.com/taemin-taemin-pretty-boy-feat-exo-s-kai,Pretty Boy,383,0.164490862,0.18537859,0.261096606,0.331592689,0.347258486,0.404699739,0.412532637,0.417754569
https://colorcodedlyrics.com/taemin-taemin-rise-ikaluseu,이카루스,232,0.112068966,0.168103448,0.237068966,0.297413793,0.349137931,0.387931034,0.396551724,0.422413793
https://colorcodedlyrics.com/taemin-taemin-sexuality,Sexuality,160,0.1375,0.2,0.23125,0.29375,0.31875,0.34375,0.36875,0.375
https://colorcodedlyrics.com/taemin-taemin-snow-flower-nunggoch,눈꽃,301,0.156146179,0.179401993,0.26910299,0.34551495,0.382059801,0.418604651,0.448504983,0.455149502
https://colorcodedlyrics.com/taemin-taemin-soldier,Soldier,163,0.09202454,0.18404908,0.245398773,0.306748466,0.349693252,0.386503067,0.435582822,0.435582822
https://colorcodedlyrics.com/taemin-taemin-stone-heart-milo,미로,256,0.16796875,0.1796875,0.2265625,0.27734375,0.28515625,0.33203125,0.34375,0.3515625
https://colorcodedlyrics.com/taemin-taemin-thirsty,Thirsty,315,0.152380952,0.228571429,0.323809524,0.406349206,0.447619048,0.507936508,0.511111111,0.526984127
https://colorcodedlyrics.com/taemin-taemin-until-today-oneulggajiman,오늘까지만,299,0.093645485,0.127090301,0.341137124,0.401337793,0.424749164,0.511705686,0.515050167,0.52173913
https://colorcodedlyrics.com/taemin-taemin-wicked-geojeolhalge,거절할게,392,0.155612245,0.209183673,0.234693878,0.278061224,0.308673469,0.364795918,0.397959184,0.403061224
https://colorcodedlyrics.com/taetiseo_taetiseo_-_twinkle_cc_lyrics,Twinkle,246,0.150406504,0.227642276,0.337398374,0.369918699,0.394308943,0.402439024,0.422764228,0.422764228
https://colorcodedlyrics.com/taewoon-i-ve-got-a-wing,I&#8217;ve got a wing,631,0.123613312,0.167987322,0.228209192,0.28526149,0.326465927,0.372424723,0.389857369,0.394611727
https://colorcodedlyrics.com/taeyang-taeyang-amp-t-o-p-from-big-bang-friend-chingu,친구,452,0.161504425,0.212389381,0.247787611,0.280973451,0.305309735,0.367256637,0.387168142,0.39380531
https://colorcodedlyrics.com/taeyang-taeyang-darling,DARLING,233,0.13304721,0.193133047,0.240343348,0.25751073,0.287553648,0.356223176,0.369098712,0.369098712
https://colorcodedlyrics.com/taeyang-taeyang-i-ll-be-there-korean-version, I&#8217;ll Be There,225,0.151111111,0.24,0.293333333,0.386666667,0.426666667,0.497777778,0.497777778,0.506666667
https://colorcodedlyrics.com/taeyang-taeyang-only-look-at-me-naman-balabwa,나만 바라봐,420,0.145238095,0.180952381,0.285714286,0.34047619,0.354761905,0.392857143,0.392857143,0.392857143
https://colorcodedlyrics.com/taeyang-taeyang-prayer-gido-feat-teddy,기도,409,0.185819071,0.24205379,0.283618582,0.364303178,0.386308068,0.442542787,0.444987775,0.444987775
https://colorcodedlyrics.com/taeyang-taeyang-ringa-linga-lingga-lingga,링가 링가 (RINGA LINGA),401,0.087281796,0.134663342,0.159600998,0.189526185,0.201995012,0.354114713,0.359102244,0.359102244
https://colorcodedlyrics.com/taeyang-taeyang-sinner-joein,죄인,320,0.13125,0.190625,0.2625,0.3125,0.33125,0.38125,0.38125,0.39375
https://colorcodedlyrics.com/taeyang-taeyang-stay-with-me-feat-g-dragon,Stay With Me,365,0.136986301,0.208219178,0.273972603,0.304109589,0.353424658,0.438356164,0.443835616,0.452054795
https://colorcodedlyrics.com/taeyang-taeyang-take-it-slow,Take It Slow,263,0.106463878,0.144486692,0.190114068,0.25095057,0.285171103,0.323193916,0.326996198,0.330798479
https://colorcodedlyrics.com/taeyang-taeyang-wake,WAKE ME UP,194,0.097938144,0.175257732,0.216494845,0.288659794,0.37628866,0.402061856,0.407216495,0.417525773
https://colorcodedlyrics.com/taeyang-taeyang-wedding-dress,Wedding Dress,402,0.156716418,0.248756219,0.320895522,0.353233831,0.370646766,0.452736318,0.457711443,0.462686567
https://colorcodedlyrics.com/taeyang-taeyang-where-u-at,Where U At,259,0.127413127,0.239382239,0.335907336,0.420849421,0.447876448,0.494208494,0.521235521,0.540540541
https://colorcodedlyrics.com/taeyang-taeyang-you-re-my,You&#8217;re My,122,0.163934426,0.229508197,0.31147541,0.368852459,0.393442623,0.418032787,0.426229508,0.426229508
https://colorcodedlyrics.com/taeyang_taeyang_-_i_need_a_girl_feat_g-dragon_cc_lyrics,I Need A Girl (Feat. G-Dragon),271,0.20295203,0.298892989,0.383763838,0.442804428,0.487084871,0.494464945,0.494464945,0.494464945
https://colorcodedlyrics.com/taeyeon-fashion,Fashion,193,0.14507772,0.202072539,0.274611399,0.362694301,0.373056995,0.414507772,0.450777202,0.466321244
https://colorcodedlyrics.com/taeyeon-good-thing,Good Thing,177,0.15819209,0.186440678,0.237288136,0.327683616,0.338983051,0.350282486,0.355932203,0.372881356
https://colorcodedlyrics.com/taeyeon-hands-on-me,Hands On Me,254,0.106299213,0.149606299,0.200787402,0.236220472,0.255905512,0.307086614,0.31496063,0.318897638
https://colorcodedlyrics.com/taeyeon-of-girls-generation-bye,Bye,170,0.2,0.241176471,0.3,0.347058824,0.370588235,0.4,0.405882353,0.405882353
https://colorcodedlyrics.com/taeyeon-of-girls-generation-sonyeosidae-taeyeon-closer-gaggai,가까이,248,0.14516129,0.241935484,0.306451613,0.35483871,0.387096774,0.423387097,0.435483871,0.455645161
https://colorcodedlyrics.com/taeyeon-starlight-feat-dean,Starlight,279,0.129032258,0.182795699,0.240143369,0.29390681,0.326164875,0.362007168,0.383512545,0.390681004
https://colorcodedlyrics.com/taeyeon-taeyeon-11-11,11:11,254,0.082677165,0.165354331,0.204724409,0.287401575,0.330708661,0.354330709,0.377952756,0.385826772
https://colorcodedlyrics.com/taeyeon-taeyeon-and-one-geuligo-hana,그리고 하나,244,0.077868852,0.192622951,0.233606557,0.266393443,0.290983607,0.381147541,0.385245902,0.409836066
https://colorcodedlyrics.com/taeyeon-taeyeon-blame,I Blame On You,191,0.104712042,0.141361257,0.183246073,0.287958115,0.314136126,0.361256545,0.382198953,0.387434555
https://colorcodedlyrics.com/taeyeon-taeyeon-candy-cane,Candy Cane,242,0.132231405,0.223140496,0.268595041,0.309917355,0.351239669,0.363636364,0.384297521,0.388429752
https://colorcodedlyrics.com/taeyeon-taeyeon-christmas-without,Christmas Without You,258,0.178294574,0.255813953,0.30620155,0.329457364,0.38372093,0.42248062,0.426356589,0.437984496
https://colorcodedlyrics.com/taeyeon-taeyeon-cover,Cover Up,267,0.164794007,0.232209738,0.258426966,0.337078652,0.382022472,0.4082397,0.445692884,0.460674157
https://colorcodedlyrics.com/taeyeon-taeyeon-curtain-call,Curtain Call,259,0.146718147,0.208494208,0.262548263,0.297297297,0.328185328,0.362934363,0.374517375,0.386100386
https://colorcodedlyrics.com/taeyeon-taeyeon-devil-s-cry-r-d-r-intro,Devil&#8217;s Cry,65,0.169230769,0.2,0.276923077,0.384615385,0.4,0.415384615,0.446153846,0.446153846
https://colorcodedlyrics.com/taeyeon-taeyeon-eraser,Eraser,284,0.158450704,0.190140845,0.246478873,0.341549296,0.362676056,0.383802817,0.394366197,0.401408451
https://colorcodedlyrics.com/taeyeon-taeyeon-farewell-meonjeo-malhaejwo,먼저 말해줘,198,0.121212121,0.191919192,0.303030303,0.358585859,0.388888889,0.414141414,0.419191919,0.429292929
https://colorcodedlyrics.com/taeyeon-taeyeon-feel-fine-nalgae,날개,281,0.120996441,0.192170819,0.238434164,0.298932384,0.316725979,0.398576512,0.402135231,0.40569395
https://colorcodedlyrics.com/taeyeon-taeyeon-fine,Fine,272,0.147058824,0.194852941,0.272058824,0.349264706,0.375,0.408088235,0.419117647,0.419117647
https://colorcodedlyrics.com/taeyeon-taeyeon-fire,Fire,187,0.139037433,0.14973262,0.229946524,0.272727273,0.294117647,0.336898396,0.352941176,0.374331551
https://colorcodedlyrics.com/taeyeon-taeyeon-gemini-ssangdungijali,쌍둥이자리,300,0.11,0.183333333,0.236666667,0.303333333,0.333333333,0.383333333,0.403333333,0.416666667
https://colorcodedlyrics.com/taeyeon-taeyeon-got-love,I Got Love,241,0.149377593,0.211618257,0.253112033,0.286307054,0.302904564,0.360995851,0.369294606,0.385892116
https://colorcodedlyrics.com/taeyeon-taeyeon-i-feat-verbal-jint,I,255,0.133333333,0.192156863,0.239215686,0.301960784,0.305882353,0.364705882,0.380392157,0.392156863
https://colorcodedlyrics.com/taeyeon-taeyeon-let-snow,Let It Snow,163,0.159509202,0.214723926,0.26993865,0.36809816,0.411042945,0.423312883,0.447852761,0.472392638
https://colorcodedlyrics.com/taeyeon-taeyeon-lonely-night,Lonely Night,294,0.102040816,0.142857143,0.204081633,0.265306122,0.316326531,0.380952381,0.387755102,0.391156463
https://colorcodedlyrics.com/taeyeon-taeyeon-love-color-suchaehwa,수채화,167,0.185628743,0.22754491,0.25748503,0.305389222,0.341317365,0.389221557,0.395209581,0.395209581
https://colorcodedlyrics.com/taeyeon-taeyeon-m-ears-gyeoulnamu,겨울나무,179,0.111731844,0.229050279,0.284916201,0.312849162,0.340782123,0.413407821,0.430167598,0.463687151
https://colorcodedlyrics.com/taeyeon-taeyeon-m-ok,I&#8217;m OK,230,0.169565217,0.217391304,0.269565217,0.304347826,0.32173913,0.339130435,0.347826087,0.360869565
https://colorcodedlyrics.com/taeyeon-taeyeon-make-love,Make Me Love You,130,0.153846154,0.207692308,0.261538462,0.276923077,0.3,0.346153846,0.369230769,0.384615385
https://colorcodedlyrics.com/taeyeon-taeyeon-manyage,만약에,231,0.125541126,0.212121212,0.281385281,0.363636364,0.406926407,0.445887446,0.454545455,0.463203463
https://colorcodedlyrics.com/taeyeon-taeyeon-night,Night,264,0.136363636,0.212121212,0.261363636,0.318181818,0.356060606,0.382575758,0.40530303,0.420454545
https://colorcodedlyrics.com/taeyeon-taeyeon-rain,Rain,230,0.147826087,0.213043478,0.243478261,0.313043478,0.32173913,0.382608696,0.395652174,0.408695652
https://colorcodedlyrics.com/taeyeon-taeyeon-secret-bimil,비밀,213,0.145539906,0.192488263,0.230046948,0.272300469,0.309859155,0.361502347,0.375586854,0.38028169
https://colorcodedlyrics.com/taeyeon-taeyeon-shhhh-swis,쉿,215,0.158139535,0.251162791,0.288372093,0.297674419,0.320930233,0.325581395,0.334883721,0.353488372
https://colorcodedlyrics.com/taeyeon-taeyeon-snsd-sonyeosidae-love-that-one-word-salang-geu-hanmadi,사랑 그 한마디,228,0.114035088,0.25877193,0.342105263,0.394736842,0.416666667,0.442982456,0.442982456,0.442982456
https://colorcodedlyrics.com/taeyeon-taeyeon-stress-seuteuleseu,스트레스,335,0.140298507,0.188059701,0.229850746,0.31641791,0.364179104,0.405970149,0.411940299,0.411940299
https://colorcodedlyrics.com/taeyeon-taeyeon-sweet-love,Sweet Love,214,0.107476636,0.172897196,0.214953271,0.261682243,0.275700935,0.359813084,0.369158879,0.373831776
https://colorcodedlyrics.com/taeyeon-taeyeon-time-lapse,Time Lapse,276,0.072463768,0.152173913,0.184782609,0.221014493,0.282608696,0.329710145,0.344202899,0.355072464
https://colorcodedlyrics.com/taeyeon-taeyeon-u-r,U R,209,0.14354067,0.205741627,0.267942584,0.277511962,0.282296651,0.311004785,0.311004785,0.339712919
https://colorcodedlyrics.com/taeyeon-taeyeon-young,When I Was Young,174,0.109195402,0.224137931,0.270114943,0.310344828,0.310344828,0.413793103,0.431034483,0.431034483
https://colorcodedlyrics.com/taeyeon-the-blue-night-of-jeju-island-jejudoui-pureun-bam,제주도의 푸른 밤,185,0.091891892,0.216216216,0.237837838,0.27027027,0.302702703,0.324324324,0.351351351,0.362162162
https://colorcodedlyrics.com/taeyeon-this-christmas,This Christmas,244,0.200819672,0.241803279,0.295081967,0.356557377,0.37704918,0.418032787,0.430327869,0.442622951
https://colorcodedlyrics.com/taeyeon-time-spent-walking-memories-gieogeul-geodneun-sigan,기억을 걷는 시간,539,0.113172542,0.19109462,0.228200371,0.252319109,0.278293135,0.298701299,0.324675325,0.339517625
https://colorcodedlyrics.com/taeyeon-up-down-feat-hyoyeon,Up &amp; Down,310,0.106451613,0.161290323,0.235483871,0.293548387,0.316129032,0.351612903,0.35483871,0.364516129
https://colorcodedlyrics.com/taeyeon-why,Why,253,0.114624506,0.201581028,0.229249012,0.280632411,0.335968379,0.363636364,0.363636364,0.37944664
https://colorcodedlyrics.com/tahiti-i-want-to-know-your-mind-alssongdalssong,알쏭달쏭,388,0.141752577,0.229381443,0.273195876,0.306701031,0.335051546,0.394329897,0.396907216,0.414948454
https://colorcodedlyrics.com/tahiti-love-sick,Love Sick,277,0.129963899,0.162454874,0.241877256,0.299638989,0.299638989,0.353790614,0.36101083,0.375451264
https://colorcodedlyrics.com/tahiti-mollamolla-don-t-know-don-t-know,몰라몰라,295,0.122033898,0.176271186,0.257627119,0.301694915,0.308474576,0.33220339,0.338983051,0.342372881
https://colorcodedlyrics.com/tahiti-oppa-you-re-mine-obban-naeggeo,오빤 내꺼,454,0.158590308,0.182819383,0.209251101,0.244493392,0.284140969,0.310572687,0.310572687,0.310572687
https://colorcodedlyrics.com/tahiti-phone-number,Phone number,273,0.102564103,0.201465201,0.267399267,0.307692308,0.340659341,0.377289377,0.395604396,0.417582418
https://colorcodedlyrics.com/tahiti-skip,Skip,275,0.083636364,0.207272727,0.247272727,0.309090909,0.345454545,0.410909091,0.414545455,0.436363636
https://colorcodedlyrics.com/tahiti-tahiti-blow-my-speakers-out,Blow My Speakers Out,241,0.10373444,0.174273859,0.290456432,0.398340249,0.468879668,0.477178423,0.477178423,0.477178423
https://colorcodedlyrics.com/tahiti-tahiti-hasta-luego,Hasta Luego,182,0.098901099,0.120879121,0.153846154,0.197802198,0.208791209,0.269230769,0.274725275,0.296703297
https://colorcodedlyrics.com/tahiti-tahiti-pretty-face-3,Pretty Face,391,0.140664962,0.194373402,0.227621483,0.332480818,0.378516624,0.496163683,0.514066496,0.52173913
https://colorcodedlyrics.com/tahiti-tahiti,Tahiti,38,0.210526316,0.236842105,0.263157895,0.289473684,0.289473684,0.289473684,0.289473684,0.315789474
https://colorcodedlyrics.com/take-one-no-min-woo-park-ki-woong-touch,Touch<em></em>,276,0.166666667,0.202898551,0.278985507,0.307971014,0.326086957,0.344202899,0.358695652,0.358695652
https://colorcodedlyrics.com/tasty-addiction,Addiction,377,0.129973475,0.190981432,0.289124668,0.352785146,0.384615385,0.411140584,0.445623342,0.450928382
https://colorcodedlyrics.com/tasty-ddeonaga-day-n-night-audio-version,떠나가 (Day &#8216;n Night),287,0.128919861,0.156794425,0.229965157,0.275261324,0.303135889,0.379790941,0.386759582,0.386759582
https://colorcodedlyrics.com/tasty-mamama,Mamama,189,0.068783069,0.19047619,0.211640212,0.227513228,0.227513228,0.343915344,0.343915344,0.35978836
https://colorcodedlyrics.com/tasty-teiseuti-solo,Solo<em></em>,346,0.173410405,0.248554913,0.326589595,0.39017341,0.407514451,0.442196532,0.450867052,0.468208092
https://colorcodedlyrics.com/tasty-you-know-me-neo-na-ala,너 나 알아,194,0.216494845,0.242268041,0.417525773,0.427835052,0.474226804,0.474226804,0.474226804,0.525773196
https://colorcodedlyrics.com/team-b-wait-for-me-gidalyeo,기다려,459,0.11328976,0.185185185,0.230936819,0.320261438,0.352941176,0.424836601,0.442265795,0.461873638
https://colorcodedlyrics.com/teen-top-5-seasons-5gyejeol,5계절,384,0.09375,0.192708333,0.234375,0.244791667,0.270833333,0.3125,0.328125,0.346354167
https://colorcodedlyrics.com/teen-top-ah-ah-achimbuteo-achimggaji,아침부터 아침까지,478,0.123430962,0.20083682,0.236401674,0.274058577,0.326359833,0.39539749,0.40167364,0.412133891
https://colorcodedlyrics.com/teen-top-alone-honja-sani,혼자 사니?,359,0.122562674,0.158774373,0.178272981,0.225626741,0.250696379,0.278551532,0.309192201,0.317548747
https://colorcodedlyrics.com/teen-top-beautiful-girl-cc-lyrics,Beautiful Girl,375,0.152,0.202666667,0.261333333,0.304,0.338666667,0.370666667,0.384,0.386666667
https://colorcodedlyrics.com/teen-top-call,Call Me,233,0.103004292,0.167381974,0.248927039,0.321888412,0.35193133,0.420600858,0.446351931,0.463519313
https://colorcodedlyrics.com/teen-top-care-sonman-jabgo-jalge,손만 잡고 잘게,363,0.090909091,0.195592287,0.272727273,0.316804408,0.363636364,0.385674931,0.388429752,0.402203857
https://colorcodedlyrics.com/teen-top-clap-color-coded-lyrics,Clap,234,0.102564103,0.200854701,0.264957265,0.346153846,0.346153846,0.388888889,0.41025641,0.435897436
https://colorcodedlyrics.com/teen-top-confusing-hetgallyeo,헷갈려,362,0.124309392,0.196132597,0.256906077,0.301104972,0.328729282,0.370165746,0.392265193,0.414364641
